2023/2/27;11:41:10;T=0C;P2.5;38.50;P10;42.70
2023/2/27;11:41:21;T=0C;P2.5;38.70;P10;42.90
2084/0/6;6:6:0;T=17C;P2.5;230.30;P10;253.30
2005/0/6;6:6:0;T=17C;P2.5;876.60;P10;971.40
2005/0/6;6:6:0;T=17C;P2.5;872.80;P10;969.20
2005/0/7;7:6:0;T=17C;P2.5;913.60;P10;1015.10
2005/0/6;6:6:0;T=17C;P2.5;898.40;P10;999.90
2005/0/6;6:6:0;T=17C;P2.5;894.40;P10;993.90
2005/0/6;6:6:0;T=17C;P2.5;772.10;P10;858.90
2005/0/6;6:6:0;T=17C;P2.5;677.70;P10;754.40
2005/0/6;6:6:0;T=17C;P2.5;614.30;P10;685.20
2005/0/6;6:6:0;T=17C;P2.5;697.00;P10;776.50
2005/0/6;6:6:0;T=17C;P2.5;672.60;P10;748.40
2005/0/6;6:6:0;T=17C;P2.5;568.80;P10;632.50
2005/0/6;6:6:0;T=17C;P2.5;455.30;P10;505.60
2005/0/6;6:6:0;T=17C;P2.5;468.10;P10;519.00
2005/0/6;6:6:0;T=17C;P2.5;547.00;P10;605.00
2005/0/6;6:6:0;T=17C;P2.5;596.50;P10;659.00
2005/0/6;6:6:0;T=17C;P2.5;602.20;P10;667.30
2005/0/6;6:6:0;T=17C;P2.5;571.50;P10;634.80
2005/0/6;6:6:0;T=17C;P2.5;557.00;P10;619.50
2005/0/6;6:6:0;T=17C;P2.5;571.30;P10;634.00
2005/0/6;6:6:0;T=17C;P2.5;586.50;P10;650.50
2005/0/6;6:6:0;T=17C;P2.5;615.10;P10;681.30
2005/0/6;6:6:0;T=17C;P2.5;639.10;P10;707.40
2005/0/6;6:6:0;T=17C;P2.5;638.30;P10;706.00
2005/0/6;6:6:0;T=17C;P2.5;620.30;P10;685.80
2005/0/6;6:6:0;T=17C;P2.5;603.20;P10;666.60
2005/0/6;6:6:0;T=17C;P2.5;607.80;P10;671.00
2005/0/6;6:6:0;T=17C;P2.5;595.90;P10;658.30
2005/0/6;6:6:0;T=17C;P2.5;553.40;P10;613.20
2005/0/6;6:6:0;T=17C;P2.5;552.00;P10;612.10
2005/0/6;6:6:0;T=17C;P2.5;533.40;P10;592.10
2005/0/6;6:6:0;T=17C;P2.5;538.80;P10;597.40
2005/0/6;6:6:0;T=17C;P2.5;556.00;P10;615.60
2005/0/6;6:6:0;T=17C;P2.5;577.70;P10;639.10
2005/0/6;6:6:0;T=17C;P2.5;598.60;P10;661.50
2005/0/6;6:6:0;T=17C;P2.5;600.00;P10;662.90
2005/0/6;6:6:0;T=17C;P2.5;627.20;P10;691.40
2005/0/6;6:6:0;T=17C;P2.5;629.50;P10;694.10
2005/0/6;6:6:0;T=17C;P2.5;616.40;P10;680.80
2005/0/6;6:6:0;T=17C;P2.5;607.70;P10;672.20
2005/0/6;6:6:0;T=17C;P2.5;606.80;P10;671.70
2005/0/6;6:6:0;T=17C;P2.5;604.50;P10;669.20
2005/0/6;6:6:0;T=17C;P2.5;600.80;P10;665.60
2005/0/6;6:6:0;T=17C;P2.5;638.30;P10;706.30
2005/0/6;6:6:0;T=17C;P2.5;671.10;P10;741.90
2005/0/6;6:6:0;T=17C;P2.5;704.30;P10;777.80
2005/0/6;6:6:0;T=17C;P2.5;691.60;P10;762.90
2005/0/6;6:6:0;T=17C;P2.5;664.90;P10;733.40
2005/0/6;6:6:0;T=17C;P2.5;666.70;P10;735.50
2005/0/6;6:6:0;T=17C;P2.5;676.30;P10;747.70
2005/0/6;6:6:0;T=17C;P2.5;689.80;P10;763.60
2005/0/6;6:6:0;T=17C;P2.5;687.30;P10;760.80
2005/0/6;6:6:0;T=17C;P2.5;691.30;P10;764.50
2005/0/6;6:6:0;T=17C;P2.5;735.30;P10;811.20
2005/0/6;6:6:0;T=17C;P2.5;751.70;P10;828.90
2005/0/6;6:6:0;T=17C;P2.5;726.60;P10;802.60
2005/0/6;6:6:0;T=17C;P2.5;739.30;P10;815.80
2005/0/6;6:6:0;T=17C;P2.5;733.20;P10;809.10
2005/0/6;6:6:0;T=17C;P2.5;759.10;P10;836.30
2005/0/6;6:6:0;T=17C;P2.5;723.80;P10;798.80
2005/0/6;6:6:0;T=17C;P2.5;691.40;P10;763.40
2005/0/6;6:6:0;T=17C;P2.5;621.80;P10;688.10
2005/0/6;6:6:0;T=17C;P2.5;608.50;P10;671.70
2005/0/6;6:6:0;T=17C;P2.5;622.00;P10;685.30
2005/0/6;6:6:0;T=17C;P2.5;669.30;P10;735.30
2005/0/6;6:6:0;T=17C;P2.5;678.70;P10;745.80
2005/0/6;6:6:0;T=17C;P2.5;684.00;P10;751.50
2005/0/6;6:6:0;T=17C;P2.5;712.10;P10;781.20
2005/0/6;6:6:0;T=17C;P2.5;722.10;P10;792.10
2005/0/6;6:6:0;T=17C;P2.5;726.10;P10;796.50
2005/0/6;6:6:0;T=17C;P2.5;707.60;P10;777.60
2005/0/6;6:6:0;T=17C;P2.5;726.40;P10;798.00
2005/0/6;6:6:0;T=17C;P2.5;676.60;P10;745.50
2005/0/6;6:6:0;T=17C;P2.5;631.60;P10;697.70
2005/0/6;6:6:0;T=17C;P2.5;583.40;P10;646.70
2005/0/6;6:6:0;T=17C;P2.5;581.90;P10;645.10
2005/0/6;6:6:0;T=17C;P2.5;601.30;P10;666.10
2005/0/6;6:6:0;T=17C;P2.5;603.90;P10;669.10
2005/0/6;6:6:0;T=17C;P2.5;620.60;P10;686.90
2005/0/6;6:6:0;T=17C;P2.5;593.50;P10;658.00
2005/0/6;6:6:0;T=17C;P2.5;597.10;P10;662.40
2005/0/6;6:6:0;T=17C;P2.5;593.80;P10;659.70
2005/0/6;6:6:0;T=17C;P2.5;607.60;P10;674.10
2005/0/6;6:6:0;T=17C;P2.5;596.80;P10;662.00
2005/0/6;6:6:0;T=17C;P2.5;607.60;P10;673.90
2005/0/6;6:6:0;T=17C;P2.5;638.90;P10;709.00
2005/0/6;6:6:0;T=17C;P2.5;657.70;P10;730.70
2005/0/6;6:6:0;T=17C;P2.5;658.50;P10;732.20
2005/0/6;6:6:0;T=17C;P2.5;637.80;P10;708.80
2005/0/6;6:6:0;T=17C;P2.5;620.90;P10;689.80
2006/0/6;6:6:0;T=17C;P2.5;588.20;P10;653.80
2006/0/6;6:6:0;T=17C;P2.5;617.90;P10;686.90
2006/0/6;6:6:0;T=17C;P2.5;678.20;P10;752.60
2006/0/6;6:6:0;T=17C;P2.5;775.30;P10;857.90
2006/0/6;6:6:0;T=17C;P2.5;844.60;P10;932.60
2006/0/6;6:6:0;T=17C;P2.5;871.20;P10;959.70
2006/0/6;6:6:0;T=17C;P2.5;878.60;P10;965.90
2006/0/6;6:6:0;T=17C;P2.5;829.40;P10;912.60
2006/0/6;6:6:0;T=17C;P2.5;849.10;P10;934.70
2006/0/6;6:6:0;T=17C;P2.5;859.40;P10;947.30
2006/0/6;6:6:0;T=17C;P2.5;877.80;P10;966.80
2006/0/6;6:6:0;T=17C;P2.5;829.90;P10;915.30
2006/0/6;6:6:0;T=17C;P2.5;778.50;P10;859.60
2006/0/6;6:6:0;T=17C;P2.5;767.90;P10;848.10
2006/0/6;6:6:0;T=17C;P2.5;807.80;P10;890.10
2006/0/6;6:6:0;T=17C;P2.5;855.00;P10;939.60
2006/0/6;6:6:0;T=17C;P2.5;786.90;P10;866.50
2006/0/6;6:6:0;T=17C;P2.5;702.50;P10;775.50
2006/0/6;6:6:0;T=17C;P2.5;633.20;P10;702.00
2006/0/6;6:6:0;T=17C;P2.5;610.80;P10;678.20
2006/0/6;6:6:0;T=17C;P2.5;558.20;P10;623.20
2006/0/6;6:6:0;T=17C;P2.5;507.90;P10;569.10
2006/0/6;6:6:0;T=17C;P2.5;554.80;P10;618.70
2006/0/6;6:6:0;T=17C;P2.5;705.60;P10;778.90
2006/0/6;6:6:0;T=17C;P2.5;854.80;P10;937.20
2006/0/7;7:6:0;T=17C;P2.5;961.70;P10;1051.30
2006/0/7;7:6:0;T=17C;P2.5;960.40;P10;1050.20
2006/0/7;7:6:0;T=17C;P2.5;958.00;P10;1048.70
2006/0/7;7:6:0;T=17C;P2.5;945.60;P10;1035.80
2006/0/7;7:6:0;T=17C;P2.5;943.40;P10;1034.10
2006/0/7;7:6:0;T=17C;P2.5;940.10;P10;1031.40
2006/0/7;7:6:0;T=17C;P2.5;939.00;P10;1030.90
2006/0/7;7:6:0;T=17C;P2.5;936.70;P10;1028.60
2006/0/6;6:6:0;T=17C;P2.5;891.20;P10;980.80
2006/0/6;6:6:0;T=17C;P2.5;870.80;P10;959.70
2006/0/6;6:6:0;T=17C;P2.5;872.60;P10;962.00
2006/0/7;7:6:0;T=17C;P2.5;915.60;P10;1007.70
2006/0/7;7:6:0;T=17C;P2.5;936.60;P10;1029.60
2006/0/6;6:6:0;T=17C;P2.5;886.90;P10;975.50
2006/0/6;6:6:0;T=17C;P2.5;878.10;P10;965.00
2006/0/6;6:6:0;T=17C;P2.5;890.80;P10;976.90
2006/0/7;7:6:0;T=17C;P2.5;945.10;P10;1034.60
2006/0/7;7:6:0;T=17C;P2.5;949.90;P10;1040.40
2006/0/7;7:6:0;T=17C;P2.5;914.80;P10;1003.50
2006/0/6;6:6:0;T=17C;P2.5;858.80;P10;944.70
2006/0/6;6:6:0;T=17C;P2.5;825.90;P10;908.60
2006/0/6;6:6:0;T=17C;P2.5;819.10;P10;901.70
2006/0/6;6:6:0;T=17C;P2.5;870.30;P10;955.90
2006/0/6;6:6:0;T=17C;P2.5;882.50;P10;970.40
2006/0/6;6:6:0;T=17C;P2.5;798.80;P10;880.60
2006/0/6;6:6:0;T=17C;P2.5;672.30;P10;744.30
2006/0/6;6:6:0;T=17C;P2.5;554.10;P10;615.70
2006/0/6;6:6:0;T=17C;P2.5;521.40;P10;580.20
2006/0/6;6:6:0;T=17C;P2.5;491.00;P10;547.60
2006/0/6;6:6:0;T=17C;P2.5;513.10;P10;571.00
2006/0/6;6:6:0;T=17C;P2.5;515.70;P10;573.40
2006/0/6;6:6:0;T=17C;P2.5;531.00;P10;590.10
2006/0/6;6:6:0;T=17C;P2.5;541.30;P10;601.20
2006/0/6;6:6:0;T=17C;P2.5;565.90;P10;627.40
2006/0/6;6:6:0;T=17C;P2.5;570.20;P10;631.90
2006/0/6;6:6:0;T=17C;P2.5;551.70;P10;612.30
2006/0/6;6:6:0;T=17C;P2.5;546.30;P10;607.20
2006/0/6;6:6:0;T=17C;P2.5;566.80;P10;630.10
2006/0/6;6:6:0;T=17C;P2.5;658.50;P10;729.90
2006/0/6;6:6:0;T=17C;P2.5;759.30;P10;838.90
2006/0/6;6:6:0;T=17C;P2.5;852.20;P10;940.10
2006/0/6;6:6:0;T=17C;P2.5;849.00;P10;936.00
2006/0/6;6:6:0;T=17C;P2.5;855.80;P10;942.50
2006/0/6;6:6:0;T=17C;P2.5;812.70;P10;893.80
2006/0/6;6:6:0;T=17C;P2.5;825.40;P10;907.90
2006/0/6;6:6:0;T=17C;P2.5;837.20;P10;921.10
2006/0/7;7:6:0;T=17C;P2.5;911.30;P10;1001.20
2006/0/7;7:6:0;T=17C;P2.5;956.00;P10;1048.90
2006/0/7;7:6:0;T=17C;P2.5;957.70;P10;1049.70
2006/0/6;6:6:0;T=17C;P2.5;887.60;P10;975.80
2006/0/6;6:6:0;T=17C;P2.5;849.10;P10;935.70
2006/0/6;6:6:0;T=17C;P2.5;816.90;P10;902.80
2006/0/6;6:6:0;T=17C;P2.5;846.20;P10;935.00
2006/0/6;6:6:0;T=17C;P2.5;857.00;P10;946.60
2006/0/6;6:6:0;T=17C;P2.5;865.30;P10;954.50
2006/0/6;6:6:0;T=17C;P2.5;899.50;P10;989.70
2006/0/7;7:6:0;T=17C;P2.5;912.40;P10;1004.80
2006/0/7;7:6:0;T=17C;P2.5;931.90;P10;1029.20
2006/0/6;6:6:0;T=17C;P2.5;825.30;P10;915.80
2006/0/6;6:6:0;T=17C;P2.5;698.10;P10;774.70
2006/0/6;6:6:0;T=17C;P2.5;547.40;P10;608.10
2006/0/6;6:6:0;T=17C;P2.5;452.60;P10;503.30
2006/0/6;6:6:0;T=17C;P2.5;425.50;P10;474.30
2006/0/6;6:6:0;T=17C;P2.5;472.60;P10;526.50
2006/0/6;6:6:0;T=17C;P2.5;566.60;P10;627.80
2006/0/6;6:6:0;T=17C;P2.5;591.20;P10;655.80
2007/0/6;6:6:0;T=17C;P2.5;675.50;P10;745.90
2007/0/6;6:6:0;T=17C;P2.5;738.60;P10;815.90
2007/0/6;6:6:0;T=17C;P2.5;842.70;P10;929.30
2007/0/6;6:6:0;T=17C;P2.5;663.10;P10;732.50
2007/0/6;6:6:0;T=17C;P2.5;500.50;P10;553.40
2007/0/6;6:6:0;T=17C;P2.5;342.70;P10;380.10
2007/0/6;6:6:0;T=17C;P2.5;479.60;P10;532.40
2007/0/6;6:6:0;T=17C;P2.5;633.40;P10;703.10
2007/0/6;6:6:0;T=17C;P2.5;753.90;P10;837.20
2007/0/6;6:6:0;T=17C;P2.5;742.30;P10;824.60
2007/0/6;6:6:0;T=17C;P2.5;689.80;P10;766.70
2007/0/6;6:6:0;T=17C;P2.5;639.50;P10;710.70
2007/0/6;6:6:0;T=17C;P2.5;593.10;P10;660.70
2007/0/6;6:6:0;T=17C;P2.5;596.80;P10;664.50
2007/0/6;6:6:0;T=17C;P2.5;612.80;P10;682.10
2007/0/6;6:6:0;T=17C;P2.5;639.20;P10;709.90
2007/0/6;6:6:0;T=17C;P2.5;626.60;P10;696.30
2007/0/6;6:6:0;T=17C;P2.5;618.30;P10;687.20
2007/0/6;6:6:0;T=17C;P2.5;616.40;P10;685.20
2007/0/6;6:6:0;T=17C;P2.5;614.60;P10;683.30
2007/0/6;6:6:0;T=17C;P2.5;613.40;P10;682.10
2007/0/6;6:6:0;T=17C;P2.5;613.90;P10;682.50
2007/0/6;6:6:0;T=17C;P2.5;626.70;P10;696.10
2007/0/6;6:6:0;T=17C;P2.5;603.90;P10;671.50
2007/0/6;6:6:0;T=17C;P2.5;584.80;P10;651.20
2007/0/6;6:6:0;T=17C;P2.5;589.40;P10;655.90
2007/0/6;6:6:0;T=17C;P2.5;607.80;P10;675.30
2007/0/6;6:6:0;T=17C;P2.5;641.10;P10;710.60
2007/0/6;6:6:0;T=17C;P2.5;648.00;P10;718.00
2007/0/6;6:6:0;T=17C;P2.5;656.50;P10;727.40
2007/0/6;6:6:0;T=17C;P2.5;667.80;P10;739.50
2007/0/6;6:6:0;T=17C;P2.5;653.10;P10;723.90
2007/0/6;6:6:0;T=17C;P2.5;660.90;P10;732.10
2007/0/6;6:6:0;T=17C;P2.5;654.80;P10;725.80
2007/0/6;6:6:0;T=17C;P2.5;660.00;P10;731.80
2007/0/6;6:6:0;T=17C;P2.5;671.80;P10;744.90
2007/0/6;6:6:0;T=17C;P2.5;670.60;P10;744.00
2007/0/6;6:6:0;T=17C;P2.5;708.40;P10;785.30
2007/0/6;6:6:0;T=17C;P2.5;728.40;P10;806.80
2007/0/6;6:6:0;T=17C;P2.5;751.30;P10;831.60
2007/0/6;6:6:0;T=17C;P2.5;742.80;P10;822.30
2007/0/6;6:6:0;T=17C;P2.5;751.90;P10;832.90
2007/0/6;6:6:0;T=17C;P2.5;746.80;P10;827.60
2007/0/6;6:6:0;T=17C;P2.5;759.50;P10;840.10
2007/0/6;6:6:0;T=17C;P2.5;782.50;P10;864.10
2007/0/6;6:6:0;T=17C;P2.5;776.10;P10;855.30
2007/0/6;6:6:0;T=17C;P2.5;639.10;P10;706.20
2007/0/6;6:6:0;T=17C;P2.5;648.90;P10;715.70
2007/0/6;6:6:0;T=17C;P2.5;667.10;P10;735.80
2007/0/6;6:6:0;T=17C;P2.5;852.00;P10;936.50
2007/0/6;6:6:0;T=17C;P2.5;876.10;P10;963.20
2007/0/6;6:6:0;T=17C;P2.5;890.90;P10;979.50
2007/0/6;6:6:0;T=17C;P2.5;812.30;P10;895.10
2007/0/6;6:6:0;T=17C;P2.5;733.80;P10;810.70
2007/0/6;6:6:0;T=17C;P2.5;668.70;P10;740.90
2007/0/6;6:6:0;T=17C;P2.5;644.40;P10;714.90
2007/0/6;6:6:0;T=17C;P2.5;633.60;P10;703.60
2007/0/6;6:6:0;T=17C;P2.5;632.80;P10;703.20
2007/0/6;6:6:0;T=17C;P2.5;656.60;P10;728.90
2007/0/6;6:6:0;T=17C;P2.5;691.50;P10;767.30
2007/0/6;6:6:0;T=17C;P2.5;778.00;P10;859.70
2007/0/6;6:6:0;T=17C;P2.5;866.60;P10;953.20
2007/0/6;6:6:0;T=17C;P2.5;856.20;P10;940.70
2007/0/6;6:6:0;T=17C;P2.5;793.60;P10;873.50
2007/0/6;6:6:0;T=17C;P2.5;680.60;P10;753.70
2007/0/6;6:6:0;T=17C;P2.5;580.90;P10;646.20
2007/0/6;6:6:0;T=17C;P2.5;513.50;P10;573.10
2007/0/6;6:6:0;T=17C;P2.5;480.30;P10;536.50
2007/0/6;6:6:0;T=17C;P2.5;504.60;P10;562.80
2007/0/6;6:6:0;T=17C;P2.5;518.00;P10;577.20
2007/0/6;6:6:0;T=17C;P2.5;529.30;P10;589.40
2007/0/6;6:6:0;T=17C;P2.5;548.50;P10;609.70
2007/0/6;6:6:0;T=17C;P2.5;560.40;P10;622.80
2007/0/6;6:6:0;T=17C;P2.5;567.20;P10;630.40
2007/0/6;6:6:0;T=17C;P2.5;581.90;P10;646.60
2007/0/6;6:6:0;T=17C;P2.5;602.90;P10;669.10
2007/0/6;6:6:0;T=17C;P2.5;625.80;P10;694.00
2007/0/6;6:6:0;T=17C;P2.5;641.00;P10;711.00
2007/0/6;6:6:0;T=17C;P2.5;649.80;P10;721.30
2007/0/6;6:6:0;T=17C;P2.5;654.50;P10;726.30
2007/0/6;6:6:0;T=17C;P2.5;608.20;P10;676.40
2007/0/6;6:6:0;T=17C;P2.5;676.20;P10;749.30
2007/0/6;6:6:0;T=17C;P2.5;726.90;P10;804.30
2007/0/6;6:6:0;T=17C;P2.5;804.10;P10;887.20
2007/0/6;6:6:0;T=17C;P2.5;773.00;P10;853.80
2007/0/6;6:6:0;T=17C;P2.5;760.80;P10;840.90
2007/0/6;6:6:0;T=17C;P2.5;758.10;P10;839.30
2007/0/6;6:6:0;T=17C;P2.5;830.60;P10;918.40
2007/0/6;6:6:0;T=17C;P2.5;885.30;P10;977.80
2007/0/7;7:6:0;T=17C;P2.5;944.50;P10;1040.60
2007/0/6;6:6:0;T=17C;P2.5;894.90;P10;988.00
2008/0/6;6:6:0;T=17C;P2.5;865.20;P10;955.00
2008/0/6;6:6:0;T=17C;P2.5;772.00;P10;853.20
2008/0/6;6:6:0;T=17C;P2.5;721.80;P10;795.90
2008/0/6;6:6:0;T=17C;P2.5;693.80;P10;764.50
2008/0/6;6:6:0;T=17C;P2.5;720.90;P10;793.50
2008/0/6;6:6:0;T=17C;P2.5;744.90;P10;819.60
2008/0/6;6:6:0;T=17C;P2.5;733.60;P10;808.10
2008/0/6;6:6:0;T=17C;P2.5;722.90;P10;797.00
2008/0/6;6:6:0;T=17C;P2.5;690.70;P10;763.00
2008/0/6;6:6:0;T=17C;P2.5;673.50;P10;744.70
2008/0/6;6:6:0;T=17C;P2.5;660.40;P10;731.10
2008/0/6;6:6:0;T=17C;P2.5;673.20;P10;744.60
2008/0/6;6:6:0;T=17C;P2.5;677.20;P10;748.80
2008/0/6;6:6:0;T=17C;P2.5;661.00;P10;731.40
2008/0/6;6:6:0;T=17C;P2.5;629.80;P10;698.30
2008/0/6;6:6:0;T=17C;P2.5;636.00;P10;705.10
2008/0/6;6:6:0;T=17C;P2.5;653.40;P10;723.60
2008/0/6;6:6:0;T=17C;P2.5;685.40;P10;759.30
2008/0/6;6:6:0;T=17C;P2.5;677.60;P10;750.50
2008/0/6;6:6:0;T=17C;P2.5;672.30;P10;745.20
2008/0/6;6:6:0;T=17C;P2.5;689.10;P10;761.80
2008/0/6;6:6:0;T=17C;P2.5;703.90;P10;779.70
2008/0/6;6:6:0;T=17C;P2.5;735.90;P10;814.40
2008/0/6;6:6:0;T=17C;P2.5;752.40;P10;830.80
2008/0/6;6:6:0;T=17C;P2.5;732.50;P10;807.90
2008/0/6;6:6:0;T=17C;P2.5;682.80;P10;755.00
2008/0/6;6:6:0;T=17C;P2.5;615.90;P10;684.90
2008/0/6;6:6:0;T=17C;P2.5;604.00;P10;672.80
2008/0/6;6:6:0;T=17C;P2.5;587.20;P10;654.90
2008/0/6;6:6:0;T=17C;P2.5;620.80;P10;691.80
2008/0/6;6:6:0;T=17C;P2.5;660.50;P10;735.10
2008/0/6;6:6:0;T=17C;P2.5;760.10;P10;842.70
2008/0/6;6:6:0;T=17C;P2.5;844.00;P10;932.10
2008/0/7;7:6:0;T=17C;P2.5;926.20;P10;1019.10
2008/0/7;7:6:0;T=17C;P2.5;965.60;P10;1059.50
2008/0/7;7:6:0;T=17C;P2.5;978.60;P10;1072.40
2008/0/7;7:6:0;T=17C;P2.5;981.70;P10;1075.10
2008/0/7;7:6:0;T=17C;P2.5;984.00;P10;1077.30
2008/0/7;7:6:0;T=17C;P2.5;980.00;P10;1073.20
2008/0/7;7:6:0;T=17C;P2.5;975.20;P10;1068.30
2008/0/7;7:6:0;T=17C;P2.5;974.90;P10;1068.10
2008/0/7;7:6:0;T=17C;P2.5;971.20;P10;1064.20
2008/0/7;7:6:0;T=17C;P2.5;965.60;P10;1058.00
2008/0/7;7:6:0;T=17C;P2.5;948.20;P10;1039.30
2008/0/7;7:6:0;T=17C;P2.5;922.10;P10;1010.50
2008/0/6;6:6:0;T=17C;P2.5;904.30;P10;990.80
2008/0/6;6:6:0;T=17C;P2.5;901.30;P10;988.10
2008/0/7;7:6:0;T=17C;P2.5;929.70;P10;1019.00
2008/0/7;7:6:0;T=17C;P2.5;956.00;P10;1049.40
2008/0/6;6:6:0;T=17C;P2.5;875.50;P10;962.30
2008/0/6;6:6:0;T=17C;P2.5;623.00;P10;686.30
2008/0/6;6:6:0;T=17C;P2.5;368.40;P10;406.00
2008/0/6;6:6:0;T=17C;P2.5;212.80;P10;233.80
2008/0/6;6:6:0;T=17C;P2.5;189.30;P10;207.80
2008/0/6;6:6:0;T=17C;P2.5;182.50;P10;200.70
2008/0/6;6:6:0;T=17C;P2.5;222.30;P10;243.30
2008/0/6;6:6:0;T=17C;P2.5;229.80;P10;251.60
2008/0/6;6:6:0;T=17C;P2.5;215.30;P10;235.50
2008/0/6;6:6:0;T=17C;P2.5;161.80;P10;177.80
2008/0/6;6:6:0;T=17C;P2.5;165.40;P10;181.70
2008/0/6;6:6:0;T=17C;P2.5;184.20;P10;202.50
2008/0/6;6:6:0;T=17C;P2.5;191.10;P10;210.20
2008/0/6;6:6:0;T=17C;P2.5;219.80;P10;241.00
2008/0/6;6:6:0;T=17C;P2.5;203.20;P10;222.40
2008/0/6;6:6:0;T=17C;P2.5;205.30;P10;224.20
2008/0/6;6:6:0;T=17C;P2.5;183.40;P10;200.80
2008/0/6;6:6:0;T=17C;P2.5;184.00;P10;201.90
2008/0/6;6:6:0;T=17C;P2.5;165.80;P10;182.30
2008/0/6;6:6:0;T=17C;P2.5;143.70;P10;157.90
2008/0/6;6:6:0;T=17C;P2.5;143.60;P10;157.30
2008/0/6;6:6:0;T=17C;P2.5;141.90;P10;155.40
2008/0/6;6:6:0;T=17C;P2.5;145.90;P10;159.90
2008/0/6;6:6:0;T=17C;P2.5;151.60;P10;166.40
2008/0/6;6:6:0;T=17C;P2.5;157.90;P10;173.60
2008/0/6;6:6:0;T=17C;P2.5;164.20;P10;180.70
